Host Id,Host Since,Name,Neighbourhood ,Property Type,Review Scores Rating (bin),Room Type,Zipcode,Beds,Number of Records,Number Of Reviews,Price,Review
61414,12/9/2009,#1~Studio Suite-10 mins Manhattan!,Brooklyn,Apartment,85,Entire home/apt,11238,1,1,48,99,86
61414,12/9/2009,#2~Studio Suite-10 mins Manhattan!,Brooklyn,Apartment,80,Entire home/apt,11238,1,1,44,99,82
61414,12/9/2009,#3~Studio Suite-10 mins Manhattan!,Brooklyn,Apartment,85,Entire home/apt,11238,1,1,49,99,86
61414,12/9/2009,#4~Studio Suite-10 mins Manhattan!,Brooklyn,Apartment,85,Entire home/apt,11238,1,1,40,99,89
61414,12/9/2009,#5-The Loft Suite NYC -CENTRAL!,Brooklyn,Apartment,90,Entire home/apt,11238,3,1,61,159,90
61494,12/9/2009,Charming Lower East Side Studio,Manhattan,Apartment,95,Entire home/apt,10002,1,1,26,155,95
61446,12/9/2009,Upper East Side  Charming 1 bd,Manhattan,Apartment,90,Entire home/apt,10128,1,1,63,165,94
62001,12/10/2009,Centrally located Midtown west 1bdm,Manhattan,Apartment,80,Entire home/apt,10019,3,1,57,149,80
62352,12/11/2009,Brooklyn Photographer's Loft,Brooklyn,Apartment,95,Entire home/apt,11238,2,1,30,145,95
62316,12/11/2009,Modern 1BR East Village Apt w/patio,Manhattan,Apartment,90,Entire home/apt,10009,2,1,9,222,93
62330,12/11/2009,UES 1-bdrm apt in luxury drman bldg,Manhattan,Apartment,95,Entire home/apt,10021,1,1,52,169,96
62583,12/12/2009,Spacious Brooklyn Loft- 2 Bedrooms,Brooklyn,Apartment,85,Entire home/apt,11211,2,1,16,245,85
62541,12/12/2009,East Village Apartment w/Fireplace,Manhattan,Apartment,95,Entire home/apt,10003,1,1,11,220,98
62407,12/12/2009,An East Village winter adventure!,Manhattan,Apartment,85,Entire home/apt,10009,1,1,55,130,87
62508,12/12/2009,"Convenient East Village Studio,",Manhattan,Apartment,85,Entire home/apt,10009,1,1,28,165,87
62687,12/13/2009,2 BR loft on charming tree-lined St,Brooklyn,Apartment,95,Entire home/apt,11231,2,1,9,250,97
62745,12/13/2009,2 BDRM+HAMMOCK!Walk to Central Park,Manhattan,Apartment,85,Entire home/apt,10075,2,1,71,150,86
62955,12/14/2009,Sweet Studio with Courtyard in USQ,Manhattan,Apartment,70,Entire home/apt,10009,2,1,23,145,72
63036,12/14/2009,New Apt in Elevator Building,Manhattan,Apartment,80,Entire home/apt,10026,2,1,3,225,80
63116,12/14/2009,"Private, spacious & sunny 1BR Apt.",Queens,Apartment,95,Entire home/apt,11372,1,1,8,104,95
63349,12/15/2009,Best Neighborhood Carroll Gardens,Brooklyn,Apartment,90,Entire home/apt,11231,6,1,51,275,90
63349,12/15/2009,Gracefully Gowanus,Brooklyn,Apartment,90,Entire home/apt,11231,3,1,8,153,93
63588,12/16/2009,4 bedroom apartment,Brooklyn,Apartment,95,Entire home/apt,11238,4,1,75,349,98
63588,12/16/2009,Comfortable & Spacious Brooklyn 3BR,Brooklyn,Apartment,100,Entire home/apt,11238,3,1,1,220,100
64164,12/18/2009,"Elev8r, 3 BEDs, A/C, Gr8 Nightlife",Manhattan,Apartment,85,Entire home/apt,10002,3,1,68,180,88
64522,12/20/2009,*Sunny Airy 1BR Loft Williamsburg*,Brooklyn,Apartment,90,Entire home/apt,11249,3,1,69,135,90
64894,12/21/2009,Entire UWS  pre war 1 BR apt,Manhattan,Apartment,95,Entire home/apt,10024,1,1,67,185,96
65179,12/22/2009,Waterside Williamsburg Loft,Brooklyn,Apartment,80,Entire home/apt,11249,3,1,3,225,80
65197,12/22/2009,Where West Village Meets Chelsea!,Manhattan,Apartment,85,Entire home/apt,10011,1,1,14,150,88
65591,12/25/2009,Sunny Williamsburg Artist's Loft,Brooklyn,Apartment,90,Entire home/apt,11249,2,1,7,180,90
65676,12/25/2009,Extremely charming sun-filled 1 BR,Manhattan,Apartment,90,Entire home/apt,10012,1,1,32,114,92
65837,12/26/2009,SpaHa Loft: Enormous and Bright,Manhattan,Apartment,95,Entire home/apt,10035,6,1,91,225,95
66087,12/27/2009,Bay Ridge Brooklyn Safe Haven,Brooklyn,Apartment,90,Entire home/apt,11209,4,1,47,99,90
66087,12/27/2009,Bay Ridge Brooklyn Safe Haven 2,Brooklyn,Apartment,85,Entire home/apt,11209,1,1,10,99,89
66087,12/27/2009,just a nice place to stay,Brooklyn,Apartment,75,Entire home/apt,11209,4,1,8,99,77
66087,12/27/2009,just a nice place to stay 2,Brooklyn,Apartment,50,Entire home/apt,11209,1,1,2,99,50
66276,12/28/2009,Williamsburg Outdoor Space +Parking,Brooklyn,Apartment,80,Entire home/apt,11206,2,1,1,249,80
66193,12/28/2009,Park Slope Brooklyn 3 plus bed apt,Brooklyn,Apartment,85,Entire home/apt,11215,3,1,41,195,87
66329,12/28/2009,Lovely Garden Apt. in Fort Greene.,Brooklyn,Apartment,95,Entire home/apt,11217,2,1,69,225,98
66104,12/28/2009,Manhattan close to Central Park,Manhattan,Apartment,90,Entire home/apt,10065,1,1,13,180,91
66397,12/29/2009,"Beautiful Williamsburg Apt, Bedford",Brooklyn,Apartment,90,Entire home/apt,11222,1,1,25,105,90
67105,1/2/2010,Modern Brownstone living1,Brooklyn,Apartment,80,Entire home/apt,11233,6,1,26,220,80
67105,1/2/2010,Modern Brownstone living3,Brooklyn,Apartment,85,Entire home/apt,11233,5,1,20,200,87
67105,1/2/2010,Modern Brownstone living4,Brooklyn,Apartment,80,Entire home/apt,11233,5,1,25,200,83
67168,1/2/2010,Cozy Clean & Affordable Chelsea 1BR,Manhattan,Apartment,95,Entire home/apt,10011,1,1,92,210,97
67180,1/2/2010,Heart of Manhattan: Charming 1BD,Manhattan,Apartment,95,Entire home/apt,10011,1,1,7,190,97
67105,1/2/2010,100% New York Living,Manhattan,Apartment,95,Entire home/apt,10280,2,1,22,320,96
67365,1/3/2010,Lofty 71 m² Apt + Private Garden,Brooklyn,Apartment,95,Entire home/apt,11217,2,1,48,190,96
67778,1/4/2010,"Ft. Greene, Brooklyn: Back Bedroom",Brooklyn,Apartment,100,Entire home/apt,11217,1,1,1,100,100
68342,1/6/2010,HUDSON VIEW STEPS TO LINCOLN CENTER,Manhattan,Apartment,95,Entire home/apt,10069,1,1,36,292,97
68578,1/7/2010,Brooklyn Charm-20 mins to Manhattan,Brooklyn,Apartment,90,Entire home/apt,11226,1,1,36,132,93
69829,1/11/2010,Charming East Village Flat,Manhattan,Apartment,95,Entire home/apt,10003,1,1,15,190,98
70386,1/13/2010,"Sunny & Colorful, Steps to Bedford!",Brooklyn,Apartment,100,Entire home/apt,11249,1,1,4,160,100
71418,1/18/2010,Gramercy One Bedroom w Two Beds,Manhattan,Apartment,95,Entire home/apt,10010,2,1,4,225,95
71528,1/18/2010,1 BR Gem in the Heart of Chelsea,Manhattan,Apartment,95,Entire home/apt,10011,1,1,4,226,95
72014,1/20/2010,Cozy 2 BR in Williamsburg,Brooklyn,Apartment,85,Entire home/apt,11211,2,1,47,129,89
72062,1/20/2010,BEST WESTON  - East Village,Manhattan,Apartment,90,Entire home/apt,10009,3,1,60,225,93
72062,1/20/2010,BEST WESTON TOO - Penthouse! E.V.,Manhattan,Apartment,95,Entire home/apt,10009,4,1,14,420,95
72062,1/20/2010,KING WESTON - 3 BR E. VILLAGE,Manhattan,Apartment,90,Entire home/apt,10009,6,1,20,500,94
72062,1/20/2010,KING WESTON THREE - 2 BR E. Village,Manhattan,Apartment,90,Entire home/apt,10009,4,1,51,325,94
72062,1/20/2010,KING WESTON TWO - East Village,Manhattan,Apartment,95,Entire home/apt,10009,4,1,53,307,95
72062,1/20/2010,KING WESTON with ROOF TERRACE!!,Manhattan,Apartment,95,Entire home/apt,10009,4,1,13,420,98
72062,1/20/2010,The Option Inn! - East Village,Manhattan,Apartment,90,Entire home/apt,10009,12,1,6,225,93
72808,1/23/2010,Coney Island Entire Apt Wi Fi 1,Brooklyn,Apartment,90,Entire home/apt,11224,2,1,110,95,90
72808,1/23/2010,Coney Island Entire Studio  Wi Fi 3,Brooklyn,Apartment,90,Entire home/apt,11224,2,1,51,100,93
72808,1/23/2010,Coney Island Private Hall,Brooklyn,Apartment,90,Entire home/apt,11224,1,1,7,450,93
73128,1/24/2010,2 Bedroom - Renovated Large & Sunny,Manhattan,Apartment,85,Entire home/apt,10002,3,1,42,265,89
74303,1/27/2010,perfect for a family or small group,Brooklyn,Apartment,90,Entire home/apt,11201,4,1,18,600,92
74686,1/28/2010,Sunny 1 BR in Great Neighborhood,Brooklyn,Apartment,90,Entire home/apt,11217,1,1,20,150,92
74777,1/28/2010,Spacious 2BR near Botanic Garden,Brooklyn,Apartment,90,Entire home/apt,11225,3,1,29,145,94
76055,1/31/2010,My Very Own Brooklyn Apartment,Brooklyn,Apartment,90,Entire home/apt,11226,1,1,11,99,92
75778,1/31/2010,Washington Heights Cozy 2 BR Apt,Manhattan,Apartment,85,Entire home/apt,10032,2,1,7,140,89
76543,2/2/2010,An Oasis in the LES,Manhattan,Apartment,90,Entire home/apt,10002,2,1,110,108,92
78127,2/5/2010,Classic Pre-War Brooklyn Walk-Up,Brooklyn,Apartment,85,Entire home/apt,11222,1,1,9,105,89
78748,2/7/2010,"Big Industrial Modern Loft, #1 Area",Brooklyn,Apartment,100,Entire home/apt,11249,2,1,1,225,100
78742,2/7/2010,Beautiful apt 10 min to Wbrg!,Queens,Apartment,100,Entire home/apt,11385,2,1,3,110,100
79070,2/8/2010,2-bed brownstone duplex + garden,Brooklyn,Apartment,95,Entire home/apt,11217,2,1,2,250,97
79402,2/9/2010,Charming 1 bed GR8 WBurg LOCATION!,Brooklyn,Apartment,85,Entire home/apt,11211,1,1,120,110,85
80225,2/11/2010,"Stunning designer Loft, LES",Manhattan,Apartment,90,Entire home/apt,10002,1,1,24,175,90
80447,2/12/2010,Large Sunny NYC entire apt 15 mins!,Queens,Apartment,80,Entire home/apt,11106,1,1,1,110,80
81647,2/16/2010,Bright studio in perfect Flatiron!,Manhattan,Apartment,100,Entire home/apt,10010,1,1,1,215,100
82260,2/17/2010,Comfort Retro in Greenwich Village,Manhattan,Apartment,75,Entire home/apt,10012,2,1,81,199,77
82930,2/19/2010,Large/bright Entire Apt. Lorimer L,Brooklyn,Apartment,95,Entire home/apt,11206,2,1,154,175,97
82930,2/19/2010,Sunny 2 bdrm w/private roof garden,Brooklyn,Apartment,100,Entire home/apt,11206,4,1,7,210,100
83756,2/21/2010,Amazing 2 Bedroom in Williamsburg,Brooklyn,Apartment,95,Entire home/apt,11211,1,1,2,200,98
84528,2/23/2010,Spacious 1 Bdrm-Brooklyn/Crown Hts,Brooklyn,Apartment,90,Entire home/apt,11225,1,1,15,123,93
85095,2/24/2010,LARGE Upper Eastside Apartment,Manhattan,Apartment,85,Entire home/apt,10028,2,1,49,150,89
85843,2/26/2010,Bright and spacious 1 bedroom,Brooklyn,Apartment,95,Entire home/apt,11216,1,1,24,155,99
86091,2/27/2010,Renovated East Village Apartment,Manhattan,Apartment,90,Entire home/apt,10003,1,1,118,179,94
86091,2/27/2010,Spacious Apartment in East Village,Manhattan,Apartment,90,Entire home/apt,10003,1,1,68,179,91
86091,2/27/2010,Nolita(Soho) Renovated with Balcony,Manhattan,Apartment,90,Entire home/apt,10012,1,1,86,200,92
86091,2/27/2010,Renovated Studio Apt. in Nolita,Manhattan,Apartment,100,Entire home/apt,10012,1,1,1,190,100
86381,2/28/2010,"Spacious, Quirky Williamsburg 1BR",Brooklyn,Apartment,100,Entire home/apt,11206,1,1,1,120,100
86790,3/1/2010,Spacious 1BR - Lower East Side Apt,Manhattan,Apartment,90,Entire home/apt,10002,1,1,64,150,92
87105,3/1/2010,Close to Lincoln Center and C Park,Manhattan,Apartment,90,Entire home/apt,10023,2,1,3,250,93
87131,3/2/2010,Cute studio in East Village!!,Manhattan,Apartment,90,Entire home/apt,10003,1,1,3,165,93
87336,3/2/2010,NYC / CHELSEA 1 BEDROOM SAFE + COOL,Manhattan,Apartment,95,Entire home/apt,10011,2,1,13,190,97
87809,3/3/2010,Cute + Cozy: Park Slope One Bedroom,Brooklyn,Apartment,95,Entire home/apt,11217,1,1,5,135,96
87773,3/3/2010,Large 2 Bedroom Great for Groups!,Brooklyn,Apartment,90,Entire home/apt,11233,3,1,76,140,94
87773,3/3/2010,The Stuydio Modern and Light Filled,Brooklyn,Apartment,90,Entire home/apt,11233,3,1,116,100,94
88181,3/4/2010,Designer's Nolita Apartment,Manhattan,Apartment,95,Entire home/apt,10012,2,1,18,249,97
88791,3/5/2010,A Child-friendly & Spacious apt,Queens,Apartment,90,Entire home/apt,11375,4,1,3,120,93
90643,3/9/2010,PRIVATE GARDEN APARTMENT - JULY,Brooklyn,Apartment,100,Entire home/apt,11221,2,1,1,85,100
90656,3/10/2010,Steps from Williamsburg's hotspots!,Brooklyn,Apartment,75,Entire home/apt,11222,3,1,15,125,76
90656,3/10/2010,Williamsburg Sunny 2BD with Garden,Brooklyn,Apartment,70,Entire home/apt,11222,3,1,7,175,71
91960,3/12/2010,Beautiful Private Harlem Apartment,Manhattan,Apartment,90,Entire home/apt,10027,2,1,49,125,92
92436,3/13/2010,"Williamsburg, Brooklyn Artist Loft",Brooklyn,Apartment,100,Entire home/apt,11211,1,1,1,86,100
92311,3/13/2010,Cute 2BR Apt-Great location/Price!,Queens,Apartment,100,Entire home/apt,11101,3,1,2,150,100
92782,3/14/2010,Charming and Beautiful 1-BR Apt,Brooklyn,Apartment,90,Entire home/apt,11222,1,1,7,125,90
92821,3/14/2010,Pretty East Village 1-BR apartment!,Manhattan,Apartment,85,Entire home/apt,10003,1,1,50,200,86
93101,3/14/2010,Prime East Village Studio,Manhattan,Apartment,95,Entire home/apt,10003,1,1,37,200,97
92788,3/14/2010,Upper East 1 BDRM Yorkville great!,Manhattan,Apartment,95,Entire home/apt,10028,1,1,45,199,95
92788,3/14/2010,Upper East Side  1 BDR apartment,Manhattan,Apartment,90,Entire home/apt,10028,2,1,83,219,94
93781,3/15/2010,Perfect Studio on Ft. Green Park!,Brooklyn,Apartment,90,Entire home/apt,11205,1,1,14,140,94
93779,3/15/2010,"Quiet, 1bdrm Meatpacking/W.Village",Manhattan,Apartment,100,Entire home/apt,10014,2,1,3,245,100
94735,3/16/2010,3BR/3Bth - Broadway/Upper West Side,Manhattan,Apartment,100,Entire home/apt,10023,3,1,6,800,100
94735,3/16/2010,Large renovated 1 Br/1Bth on UES,Manhattan,Apartment,90,Entire home/apt,10065,2,1,3,335,93
94966,3/17/2010,LOCATION!! A PERFECT CHELSEA STUDIO,Manhattan,Apartment,95,Entire home/apt,10011,1,1,58,155,96
95603,3/18/2010,1BD to yourself in Lower East Side,Manhattan,Apartment,90,Entire home/apt,10002,1,1,17,140,92
95639,3/18/2010,"Lux Upper East - CPark, All Museums",Manhattan,Apartment,90,Entire home/apt,10128,2,1,172,195,93
96755,3/21/2010,"2 Bedroom apartment, heart of LES",Manhattan,Apartment,90,Entire home/apt,10002,2,1,33,175,94
96624,3/21/2010,Lovely Alphabet City Retreat,Manhattan,Apartment,90,Entire home/apt,10009,2,1,62,195,91
97788,3/23/2010,QUINTESSENTIAL BROOKLYN LOFT,Brooklyn,Apartment,80,Entire home/apt,11211,3,1,2,150,80
97797,3/23/2010,Beautiful 2 bedroom Apartment,Brooklyn,Apartment,90,Entire home/apt,11215,2,1,19,145,94
97797,3/23/2010,Beautiful 3 Bedroom Apartment,Brooklyn,Apartment,90,Entire home/apt,11215,4,1,33,175,93
97797,3/23/2010,Beautiful Duplex Apartment,Brooklyn,Apartment,95,Entire home/apt,11215,6,1,39,220,95
98223,3/24/2010,Spacious 1 Bedroom- Manhattan/ NYC,Manhattan,Apartment,80,Entire home/apt,10019,1,1,2,130,80
98976,3/25/2010,Bright Studio with Tall Ceilings,Brooklyn,Apartment,100,Entire home/apt,11216,1,1,3,110,100
100126,3/28/2010,Large Studio 10 Min to Manhattan!,Brooklyn,Apartment,75,Entire home/apt,11238,1,1,5,105,75
101924,3/31/2010,2 Bedroom in Carroll Gardens West,Brooklyn,Apartment,90,Entire home/apt,11231,2,1,26,145,92
103640,4/5/2010,Sunny Suite Sleeps Up To Six,Brooklyn,Apartment,95,Entire home/apt,11226,3,1,24,165,98
103773,4/5/2010,Charming 1BD in Prospect Heights,Brooklyn,Apartment,90,Entire home/apt,11238,1,1,22,120,93
103729,4/5/2010,Elegant Antique Filled 1 Bedroom,Manhattan,Apartment,85,Entire home/apt,10002,1,1,69,229,85
103729,4/5/2010,Charming East Village Studio,Manhattan,Apartment,85,Entire home/apt,10003,1,1,51,169,85
103729,4/5/2010,Heart of the LES Luminous 1 BR,Manhattan,Apartment,90,Entire home/apt,10009,1,1,12,189,90
103729,4/5/2010,Soho Victorian Filled 1 Bedroom,Manhattan,Apartment,90,Entire home/apt,10012,1,1,47,189,93
105186,4/7/2010,Comfortable Studio @ Midtown East,Manhattan,Apartment,100,Entire home/apt,10010,1,1,11,125,100
105106,4/7/2010,Classic West Village Studio,Manhattan,Apartment,100,Entire home/apt,10014,1,1,11,225,100
105538,4/8/2010,Modern Traveler's Suite in Brooklyn,Brooklyn,Apartment,85,Entire home/apt,11211,2,1,17,169,87
105445,4/8/2010,Brooklyn 1br w/yard in fun location,Brooklyn,Apartment,95,Entire home/apt,11238,2,1,9,109,98
106551,4/10/2010,Fun Sublet NYC East Village Apart.,Manhattan,Apartment,85,Entire home/apt,10003,2,1,48,140,89
107285,4/12/2010,Beautiful Upper West Side Haven,Manhattan,Apartment,100,Entire home/apt,10024,1,1,1,200,100
107567,4/12/2010,CHARMING BRIGHT & COZY UES STUDIO,Manhattan,Apartment,85,Entire home/apt,10028,1,1,22,149,85
107899,4/13/2010,Triplex garden apartment,Brooklyn,Apartment,85,Entire home/apt,11231,4,1,4,425,85
109048,4/15/2010,It's like country in the city,Brooklyn,Apartment,90,Entire home/apt,11222,4,1,85,350,92
109457,4/16/2010,Friends & Family Suite Unshared!!,Bronx,Apartment,90,Entire home/apt,10473,2,1,24,76,92
109397,4/16/2010,Stunning apartment w/ sunny patios,Brooklyn,Apartment,95,Entire home/apt,11206,2,1,6,300,96
109505,4/16/2010,Comfy private studio and garden NYC,Manhattan,Apartment,95,Entire home/apt,10021,1,1,23,165,98
109451,4/16/2010,Beautiful 1 Bdrm UWS apt Available,Manhattan,Apartment,95,Entire home/apt,10025,1,1,4,130,96
109738,4/17/2010,Quiet 1BR in Chelsea,Manhattan,Apartment,85,Entire home/apt,10001,1,1,27,195,87
110135,4/18/2010,Manhattan Lower East Side 1 bedroom,Manhattan,Apartment,95,Entire home/apt,10002,1,1,21,150,95
110795,4/19/2010,East Village LAST MINUTE DEAL,Manhattan,Apartment,90,Entire home/apt,10003,1,1,43,110,94
110547,4/19/2010,Large Cool 1BR with Private Patio,Manhattan,Apartment,100,Entire home/apt,10016,1,1,3,239,100
111203,4/20/2010,$5000/mo or $1500/wk Huge Studio,Manhattan,Apartment,80,Entire home/apt,10001,1,1,6,200,80
112983,4/24/2010,2br Child Friendly Duplex.,Brooklyn,Apartment,90,Entire home/apt,11231,2,1,10,205,94
113919,4/26/2010,"Serene, Artsy Loft Retreat",Brooklyn,Apartment,90,Entire home/apt,11238,2,1,11,150,91
114641,4/27/2010,Lovely & sunny in heart of Brooklyn,Brooklyn,Apartment,100,Entire home/apt,11205,1,1,4,190,100
114590,4/27/2010,Beautiful 2BR loft @ Bedford Stop,Brooklyn,Apartment,100,Entire home/apt,11211,2,1,1,320,100
115157,4/28/2010,NYC fabulous views Manhattan's eye,Manhattan,Apartment,95,Entire home/apt,10016,1,1,37,199,98
115560,4/29/2010,2BD Brownstone Prime UWS Location,Manhattan,Apartment,90,Entire home/apt,10023,2,1,7,225,90
115669,4/29/2010,Huge 1 Bedroom in East Harlem,Manhattan,Apartment,100,Entire home/apt,10035,2,1,4,115,100
116301,4/30/2010,Furnished 1 bedroom (Hells Kitchen),Manhattan,Apartment,90,Entire home/apt,10036,1,1,35,175,90
117236,5/2/2010,West Village - spacious 2 br 850 sf,Manhattan,Apartment,90,Entire home/apt,10014,2,1,3,350,93
117028,5/2/2010,BRIGHT SUNNY 1 BR APT BY THE UN,Manhattan,Apartment,90,Entire home/apt,10017,2,1,65,234,91
117738,5/3/2010,Heart of Nolita/SoHo- Prince & Mott,Manhattan,Apartment,85,Entire home/apt,10012,1,1,13,310,87
117958,5/3/2010,NYC - Uptown Comfort,Manhattan,Apartment,95,Entire home/apt,10026,2,1,5,200,97
118971,5/5/2010,5 Star Apartment and Experience,Brooklyn,Apartment,95,Entire home/apt,11215,3,1,170,169,96
118793,5/5/2010,Sunny Cobble Hill floor-thru 1BR,Brooklyn,Apartment,90,Entire home/apt,11231,1,1,17,140,91
119588,5/6/2010,3 Story Town House in Park Slope,Brooklyn,Apartment,95,Entire home/apt,11215,6,1,4,400,95
119588,5/6/2010,Bright and Quiet 2 BR in Park Slope,Brooklyn,Apartment,90,Entire home/apt,11215,3,1,10,160,94
119510,5/6/2010,Sugar Hill Rest Stop,Manhattan,Apartment,95,Entire home/apt,10031,3,1,72,170,95
120223,5/7/2010,East Village Sanctuary,Manhattan,Apartment,95,Entire home/apt,10009,2,1,25,100,96
119900,5/7/2010,apartment next to Central park,Manhattan,Apartment,85,Entire home/apt,10023,2,1,7,170,88
119911,5/7/2010,Light and Airy with Hudson Views,Manhattan,Apartment,85,Entire home/apt,10031,2,1,4,120,87
120952,5/9/2010,SPECTACULAR view in a modern condo,Brooklyn,Apartment,95,Entire home/apt,11211,2,1,30,150,99
121427,5/9/2010,Sunny Studio in amazing location,Manhattan,Apartment,90,Entire home/apt,10024,1,1,54,120,91
121436,5/9/2010,Spacious studio near Central Park,Manhattan,Apartment,85,Entire home/apt,10024,1,1,39,160,89
123097,5/12/2010,"2BR Apt, Hip Area, Live like a NYer",Manhattan,Apartment,85,Entire home/apt,10009,2,1,5,190,88
123449,5/12/2010,Chelsea 1BR with Spectacular View!,Manhattan,Apartment,95,Entire home/apt,10011,1,1,7,239,96
124345,5/13/2010,Murray Hill Modern,Manhattan,Apartment,95,Entire home/apt,10016,1,1,13,250,97
124352,5/13/2010,Garden studio in the Upper East Sid,Manhattan,Apartment,95,Entire home/apt,10128,2,1,10,150,98
124655,5/14/2010,Rent our Apt!!!,Manhattan,Apartment,95,Entire home/apt,10017,1,1,52,150,95
124797,5/14/2010,Bright Full 1 Bedroom Apartment,Manhattan,Apartment,90,Entire home/apt,10040,1,1,11,125,91
125554,5/15/2010,"Be a New Yorker, East Village 1 BR",Manhattan,Apartment,90,Entire home/apt,10003,1,1,24,190,90
125352,5/15/2010,New York Modern East Village Apt,Manhattan,Apartment,100,Entire home/apt,10009,1,1,2,200,100
125554,5/15/2010,Luxury 1 BR Highline Apartment,Manhattan,Apartment,95,Entire home/apt,10011,2,1,8,350,98
125857,5/16/2010,Modern & Quiet Studio Exposed Brick,Manhattan,Apartment,90,Entire home/apt,10003,1,1,62,185,92
125857,5/16/2010,Stylish & bright apartment in Noho!,Manhattan,Apartment,90,Entire home/apt,10003,1,1,24,185,94
126654,5/17/2010,Bright 2 BR in Heart of E Village,Manhattan,Apartment,90,Entire home/apt,10009,2,1,15,275,91
126607,5/17/2010,ACCOMMODATIONS GALORE 4 GUESTS.,Manhattan,Apartment,90,Entire home/apt,10027,3,1,73,99,91
126607,5/17/2010,ACCOMMODATIONS GALORE 4 GUESTS' #2,Manhattan,Apartment,90,Entire home/apt,10027,4,1,56,125,90
